"Functional","Start","aveMAF","1000G_SNPs","1000G_SNPsDensity","Max_covariance","InteractionMIN","InteractionAVE","Genome_copy_number","GC_percentage","MFE","Accessibility","RNAcode_score","RNAalifold_score","Dfam_min_distance","Dfam_sum_distance","MeanPhyloP","MaxPhyloP","MeanPhastCons","MaxPhastCons","Fickett_score","Min_Cov_Eval","mammals_mean_gerp","mammals_max_gerp","gnomAD_SNP_count","gnomAD_SNP_density","gnomAD_avg_MAF","RPKM_tissue","MRD_tissue","RPKM_primary_cell","MRD_primary_cell"
"Yes",63816201,0.000998402,4,0.0289855,23.41,-19.86,-6.91406,276,56.8345,-50.5,53.79389,4.96,-5.09,83,213,0.0461942,1.779,0.0568777,0.751,0.34216,14.6934,-0.4466083333,0.792,21,0.152174,0.000207374,0.253328,3,0.642606,16
"Yes",96447349,0.124281,4,0.0350877,39.84,-24.94,-6.3881,126456,51.3043,-34.5,36.57351,4.21,0,140,887,-0.0386437,2.985,0.0691437,0.713,0.42385,96.1,-1.024367455,1.76,20,0.175439,0.0350222,1.09446,13,0.452992,1
"Yes",1646036,0.0347972,95,0.0389664,14.58,-21.74,-7.28826,659157,48.7074,-797.2,"NA",6.38,-523.86,15,143,-0.378604,2.453,0.00264831,0.332,0.30521,67.4158,-1.628417999,2.14,567,0.232568,0.00562617,0.268932,38,0.0545607,14
"Yes",88943016,0.000199681,2,0.0186916,88.37,-16.88,-6.15847,278101,49.0741,-24.9,27.38788,4.55,-34.76,967,3058,3.23691,6.759,0.967437,1,0.40309,68,1.09545625,2.31,20,0.186916,2.8964E-05,11.3801,131,8.14575,235
"Yes",86127592,0.0006656,3,0.0275229,30,-22.43,-7.10318,138783,51.8182,-20.7,22.64122,3.93,0,159,675,-0.14064,2.309,0.00210362,0.208,0.39424,96.1,-1.247044762,1.69,14,0.12844,2.74652E-05,22.5522,39,18.3892,26
"Yes",143739859,0.0488218,6,0.0666667,31.51,-28.11,-7.727,227076,73.6264,-33.7,35.52948,4.61,0,697,2674,-0.289836,4.18,0.12839,1,0.41392,95.05,-1.380987342,1.93,41,0.455556,0.00547644,5.19617,52,16.1171,352
"Yes",69563590,0.118186,7,0.0325581,12.18,-17.45,-6.04934,110648,46.7593,-49.1,54.86215,6.29,-156.14,72,1759,-0.0946341,1.249,0.014317,0.216,0.45066,5.10498,-0.4912237288,0.933,40,0.186047,0.0236985,3.36357,89,0.291352,12
"Yes",49846723,"NA","NA","NA",20.03,-19.29,-5.80213,4025,50,-1.6,2.803978,4.15,0,104,487,0.0397419,1.2,0.00425806,0.014,0.28066,96.55,-0.257,0.623,5,0.16129,4.47424E-05,7.71416,44,8.74097,18
"Yes",118668450,0.00162597,7,0.0460526,33.42,-20.49,-6.14494,22,37.2549,-29.3,32.53997,5.72,0,607,1654,0.0696939,3.654,0.0585201,0.984,0.44611,96.45,-1.223340136,2.2,30,0.197368,0.000262363,3.53988,33,1.4811,49
"Yes",52825205,0.00678917,3,0.0272727,20.48,-17.32,-5.3548,125095,33.0275,-13.6,16.02653,3.32,-1.38,6,736,-0.0680952,2.593,0.0237604,0.669,0.44317,4.24101,-1.0860625,2.06,15,0.136364,0.00117056,942.791,102,2.0473,30
"Yes",23469337,0.063931,6,0.0397351,8.23,-24.74,-5.24415,15,40.7895,-28,31.31767,8.81,-47.93,72,2151,-0.136139,0.543,0.0209445,0.07,0.40403,66.2747,-0.9673341985,1.42,29,0.192053,0.0110121,1.60619,27,1.76989,0
"Yes",30573507,0.00029952,4,0.03125,9.45,-18.02,-6.71688,124213,31.0078,-18.1,21.04749,7.02,-52.96,354,716,0.0948706,0.365,0.0683849,0.333,0.42443,78.9133,-0.3052901961,1.07,31,0.242188,5.18145E-05,9.17687,60,8.62164,94
"Yes",124058788,0.000239616,4,0.0216216,37.45,-21.49,-5.85713,335902,45.1613,-37.2,41.66839,8.88,0,180,437,-0.0161681,3.589,0.0925863,0.993,0.39534,95.9,-1.863825,2.57,30,0.162162,5.07157E-05,6.23097,41,2.9494,17
"Yes",1376798,0.0420529,42,0.0216718,19.01,-20.84,-6.97399,104441,46.622,-588.1,"NA",7.96,-239.96,160,768,0.0527221,3.763,0.0388336,1,0.36044,56.3779,-1.236043331,3.05,388,0.200206,0.00472817,3.61362,128,13.384,358
"Yes",112963972,0.00189697,2,0.0206186,"NA",-16.94,-5.39617,95011,29.5918,-12.5,15.16093,5.1,-12.5,3,29,-0.0553338,0.362,0.143988,0.301,0.42039,"NA","NA","NA",61,0.628866,0.000137167,1.94949,15,3.74999,48
"Yes",112306329,0.00284998,11,0.0309859,51.96,-14.41,-5.03809,10341,40.3955,-82,89.1495,4.52,0,119,912,0.162867,3.529,0.0289709,0.931,0.44183,97.6,-1.802744286,4.02,70,0.197183,0.000383151,0.161085,4,0.0508101,4
"Yes",136314151,0.000266241,3,0.0132743,44.89,-19.14,-6.40849,1904,48.8987,-63.7,68.15366,3.72,0,784,1595,0.105791,3.778,0.0195066,0.754,0.38889,95,-2.098627602,3.35,39,0.172566,5.17162E-05,0.750447,14,0.135784,4
"Yes",181829924,0.00159744,1,0.02,35.18,-21.76,-5.52101,2851,20.4082,-5.2,7.484641,2.63,0,39,325,-0.25332,2.518,0.00116,0.019,0.37713,98.6,-2.86336,3.38,8,0.16,0.000225055,7.72352,7,3.62542,0
"Yes",27171308,0.00130902,17,0.0279605,58.87,-20.51,-7.01879,1165,53.3773,-179.4,189.9823,17.56,-12.3,70,4962,1.3969,10.003,0.568723,1,0.39914,21.5014,0.9874387685,3.99,132,0.217105,0.000168673,16.9133,859,23.5071,743
"Yes",38992938,0.294928,2,0.030303,11.59,-13.37,-5.05049,480,62.6866,-9.6,10.87099,1.7,-1.06,755,2412,-0.293985,1.87,0.00156061,0.012,0.32534,3.93641,-0.6405576923,0.676,20,0.30303,0.028341,1.41843,1,3.18815,3
"Yes",139859285,0.0733389,35,0.0294861,50.34,-19.14,-6.01434,167393,33.2209,-258.2,284.8426,8.02,-8.36,53,656,0.269779,4.239,0.180091,1,0.33143,9.94675,-1.144274554,2.31,244,0.20556,0.0140305,0.78396,90,0.647829,125
"Yes",476232,0.0381545,24,0.0722892,31.87,-24.89,-6.6565,64818,66.3664,-139.5,145.6006,17.08,-30.84,917,5248,1.30148,9.039,0.456325,1,0.41079,41.5246,-1.256912411,2.21,84,0.253012,0.0141556,24.2909,610,12.0933,772
"Yes",74312119,0.00678912,2,0.019802,38.29,-15.83,-5.16926,60506,52.9412,-22.3,24.84803,5.43,0,175,1386,0.117224,2.832,0.0256488,0.554,0.38223,97.6,-1.53764,1.99,26,0.257426,0.00122217,0.540455,0,1.18973,5
"Yes",33726116,0.0378394,2,0.0243902,14.75,-17.77,-5.74176,339222,50.6024,-17.5,19.35433,3.67,-0.17,60,138,-0.229858,2.115,0.00056241,0.013,0.36679,2.02677,-0.7149077922,1.35,59,0.719512,0.000791603,35.7217,16,18.0478,17
"Yes",77355169,0.00059904,2,0.0333333,10.12,-17.56,-5.44,1422,54.0984,-13.5,14.35999,3.51,-33.75,160,991,0.00583333,0.597,0.007,0.021,0.44629,48.0567,-0.2423617021,0.577,16,0.266667,6.93619E-05,23.0017,43,27.8962,158
"Yes",6000521,0.0169729,8,0.0516129,8.71,-22.96,-6.83988,37131,45.5128,-29.4,33.15826,9.04,-94.28,394,1370,0.00894479,0.491,0.0497195,0.122,0.37032,85.2352,-0.05991304348,0.191,46,0.296774,0.0026438,0.989426,30,1.90554,48
"Yes",119469809,0.000319488,5,0.0299401,30.34,-18.14,-6.33117,1319,55.3571,-54.9,56.89677,4.91,0,238,478,-0.16618,2.161,0.0128498,0.235,0.41801,97.2,-1.14347755,1.4,34,0.203593,3.0395E-05,1.74326,54,0.480381,22
"Yes",8429827,0.000249601,4,0.0273973,34.25,-18.09,-5.14197,286662,48.9796,-30.8,33.97103,5.31,0,612,1403,-0.0753106,2.752,0.141077,1,0.33041,97.5,-1.920739568,2.97,25,0.171233,2.87563E-05,7.23849,41,5.23088,121
"Yes",195095599,0.00034944,7,0.0642202,35.64,-16.5,-5.62059,436,60,-33.9,36.31425,4.52,0,177,1751,-0.380201,2.763,0.00224798,0.03,0.464,98.45,-1.73788,1.66,26,0.238532,7.4605E-05,9.47431,10,16.304,31
"Yes",195708134,0.0261581,2,0.0148148,31.06,-27.06,-6.07255,43425,57.3529,-38.6,41.41491,28.39,-1.65,499,1238,0.921962,3.928,0.520761,1,0.44171,14.1824,-0.5374533898,1.88,45,0.333333,0.0141072,22.8304,224,14.6137,324
"Yes",70481585,"NA","NA","NA",43.81,-22.17,-5.13821,18,45.4545,-13.9,15.02671,4.39,-0.07,419,963,0.207625,2.343,0.0215714,0.298,0.47333,4.92246,-0.9473872727,2.17,14,0.25,1.2962E-05,8.41409,9,69.247,129
"Yes",14591322,0.000624,6,0.0408163,15.33,-22.71,-6.33222,62551,40.5405,-23.2,27.73846,7.52,-9.67,748,1750,0.105524,2.847,0.0232369,0.482,0.44026,25.6214,-1.211753191,1.75,38,0.258503,0.000125363,6.37626,92,0.167484,2
"Yes",49045860,0.000199681,1,0.00507614,7.17,-17.88,-5.55197,290,53.0612,-59.5,62.2976,3.01,-59.94,74,1133,0.0626314,2.767,0.171877,0.758,0.33246,63.3692,-1.73260838,2.65,46,0.233503,2.38226E-05,0.482498,7,1.41904,59
"Yes",142993997,0.00054912,4,0.0277778,31.21,-18.19,-5.4315,13,44.8276,-26.1,30.84143,2.89,0,14,420,-0.055185,2.31,0.00881658,0.28,0.46398,99.65,-1.02111194,1.64,24,0.166667,8.72579E-05,0.923236,24,0.785201,10
"Yes",96781001,0.000499201,2,0.0196078,30.15,-29.12,-6.12937,184234,47.5728,-20.7,22.60433,4.24,0,265,1190,-0.310552,2.607,0.0259121,0.761,0.33924,97.15,-1.798408602,1.83,26,0.254902,1.71756E-05,1.26664,2,1.83669,0
"Yes",76692967,"NA","NA","NA",40.7,-18.19,-6.65515,148967,45.9016,-38.1,40.18256,7.88,-5.02,18,231,0.539952,2.368,0.426215,1,0.4699,3.57295,0.280429115,2.91,23,0.190083,3.37524E-05,6.63797,43,2.3145,5
"Yes",116714039,0.0765919,7,0.0625,17.05,-20.34,-7.01387,2022,40.708,-16.6,19.35191,4.15,0,292,611,-0.105511,2.224,0.000839548,0.018,0.33256,96,-0.6681258981,1.23,25,0.223214,0.0185487,10.2271,95,5.85044,72
"Yes",51980927,0.0511186,20,0.0453515,10.26,-16,-5.65706,31865,49.5455,-123.9,133.3656,20.07,-405.4,67,1961,-0.0198272,0.252,0.0530714,0.198,0.3693,5.47196,-0.04992727273,0.12,206,0.46712,0.00509699,1.14505,29,1.71479,37
"Yes",11145153,0.000998401,8,0.0629921,25.13,-22.87,-5.10786,153015,38.2812,-18.2,21.64467,2.76,0,100,902,-0.0456295,3.508,0.00302964,0.085,0.37431,99.15,"NA","NA",27,0.212598,0.000252527,6.64326,20,12.9094,34
"Yes",2738369,0.000133121,2,0.0151515,14.85,-22.06,-6.16458,285189,50.3759,-36.1,38.4562,3.33,-0.37,621,3915,-0.372318,1.506,0.0010713,0.013,0.43808,3.85404,-0.7810210084,1.5,30,0.227273,7.68063E-05,0.771659,12,1.77776,16
"Yes",65681268,"NA","NA","NA",24.1,-18.54,-6.63018,29,49.3827,-19.4,20.31695,2.66,0,120,1105,-0.138993,2.702,0.000981618,0.008,0.39712,99.85,-1.38490027,1.53,22,0.275,3.26979E-05,3.10057,38,3.33629,40
"Yes",27151050,0.205621,2,0.0194175,10.27,-23.73,-6.60486,4881,58.6538,-25.8,27.8915,16.85,-265.46,211,535,0.0967127,0.336,0.100215,0.332,0.46631,3.28131,-0.1681176471,0.327,22,0.213592,0.035886,1.54788,21,3.39885,96
"Yes",205466621,0.0106023,71,0.0295341,17.7,-22.04,-7.19324,473649,48.9804,-972.5,"NA",5.56,-665.52,258,806,-0.00140038,4.18,0.0614432,1,0.3054,56.6602,-1.104232096,3.06,520,0.216306,0.00346717,0.4158,32,0.137297,16
"Yes",22171159,0.000264901,1,0.03125,11.89,-15.3,-5.21529,36288,21.2121,-2.1,2.867644,7.35,-63.35,175,496,0.1525,0.365,0.0632812,0.11,0.29537,68.7247,-0.1878181818,0.303,6,0.1875,4.43883E-05,32.015,9,41.0403,7
"Yes",116543673,0.0222501,7,0.0414201,50.15,-17.52,-5.43589,47,47.6471,-48.4,51.60476,4.11,-3.74,222,473,1.5042,5.262,0.799268,1,0.37052,10.0675,0.9842663636,3.54,35,0.207101,0.00572517,4.19553,16,5.6732,166
"Yes",66876844,0.015442,3,0.0394737,28.85,-21.73,-7.11393,374966,40.2597,-6.9,9.387373,4.38,0,28,505,-0.204027,3.093,0.00601122,0.203,0.30153,98.95,-2.90132,2.13,20,0.263158,0.0022519,26.0125,131,8.22486,47
"Yes",146918374,"NA","NA","NA",34.28,-27.84,-7.44753,386567,43.75,0,0.09362503,2.6,0,22,456,-0.237867,0.707,0.00126667,0.009,0.37236,98.65,-2.491513333,1.51,3,0.2,0.000195418,78.7187,51,7.47687,2
"Yes",23898844,0.145967,3,0.0344828,38.62,-19.8,-6.32043,278,58.1395,-24.5,25.87923,7.26,0,28,1006,-0.295859,1.962,0.00139959,0.029,0.37266,95.6,-0.9489777778,1.35,13,0.149425,0.0352198,2.25794,39,4.89745,47
"Yes",186424090,0.214218,5,0.0340136,29.85,-24.88,-5.89947,81,47.973,-37.4,40.77045,6.32,0,332,1931,0.0862701,2.414,0.0177287,0.265,0.45757,97.6,-0.9221815942,1.44,25,0.170068,0.00298415,0.514212,6,0.470307,37
"Yes",21579628,0.119787,8,0.0240964,37.65,-20.49,-6.30083,14,41.994,-56.3,63.32527,6.73,0,790,1629,-0.0790727,2.282,0.018612,0.549,0.39446,99.5,-1.719720575,2.54,92,0.277108,0.0146095,2.43358,42,4.9916,90
"Yes",63321665,0.00039936,6,0.0144231,46.64,-19.61,-7.00763,4714,53.9568,-137.5,145.6005,4.41,-0.25,5555,11821,0.768683,6.975,0.388932,1,0.39062,1.89212,-0.736353534,1.98,88,0.211538,4.14063E-05,1.25096,47,1.75034,51
"Yes",49018236,0.0158147,30,0.0298507,55.98,-17.35,-5.78686,30,58.4661,-381,399.1221,6.55,-35.93,1932,6231,1.03971,5.757,0.406081,1,0.33993,47.8898,-0.6848751977,2.32,282,0.280597,0.0016595,1.09607,299,3.86887,889
"Yes",149847909,0.00102693,7,0.0214724,35.01,-18.06,-5.98293,26,44.3425,-73.3,79.143,4.37,0,2225,7253,-0.0404131,2.834,0.0252961,0.635,0.44164,99.05,-1.458276602,1.89,67,0.205521,0.000197739,2.17441,95,0.516644,29
"Yes",29082322,0.100168,11,0.0533981,6.14,-16.71,-5.65003,19,42.439,-44.2,47.58487,5.02,-49.4,708,4204,0.181453,2.724,0.0583058,0.829,0.37929,50.5388,-1.347500495,2.97,39,0.18932,0.0418413,19.2433,53,4.02968,4
"Yes",22147040,0.00554115,3,0.0194805,57.89,-17.8,-6.23223,1687,29.0323,-20.4,25.18125,7.56,-0.89,852,6361,1.53011,6.394,0.761125,1,0.43378,14,-0.3015213194,2.71,35,0.227273,0.000490957,27.7073,468,6.5913,214
"Yes",27473168,0.00103169,12,0.0247934,38.47,-27,-7.21079,4312,42.8866,-125.7,135.0112,6.83,-7.83,84,272,0.368572,3.919,0.180171,1,0.45538,32.648,-0.9485557204,3.61,97,0.200413,0.000100856,0.288919,15,0.277961,36
"Yes",45163577,0.0604235,10,0.0487805,26.77,-18.6,-6.01756,41,44.1176,-44.2,48.16603,5.44,0,381,1839,-0.466366,2.962,0.00358996,0.25,0.41144,95.75,-2.238788533,1.83,81,0.395122,0.00721565,6.3759,282,13.5918,591
"Yes",59139957,0.0352435,4,0.0189573,9.04,-14.06,-5.14693,44440,34.434,-41.3,46.11942,8.05,-58.3,798,4953,-0.0233957,0.967,0.0247619,0.141,0.39825,60.668,-0.1129746835,0.239,40,0.189573,0.00409858,3.71504,79,11.4844,431
"Yes",98715650,"NA","NA","NA",29.36,-20.57,-6.42384,263,49.6124,-36.5,39.01138,3.81,-3.68,39,251,0.0269265,2.225,0.0926411,0.804,0.32947,1.98589,-0.8344535897,1.94,28,0.21875,1.27968E-05,2.65605,60,5.27573,147
"Yes",128695913,0.0017472,4,0.036036,43.82,-21.11,-6.18984,80,40.1786,-16.1,17.44237,4.3,-0.02,542,1854,0.927805,4.25,0.626948,1,0.42508,2.01594,-0.7364111111,2.67,18,0.162162,0.000404489,22.1395,89,72.2712,615
"Yes",170532448,0.0208809,7,0.0432099,34.43,-14.08,-5.3884,154,37.4233,-40.7,43.832,4.62,0,932,2119,-0.159261,3.137,0.0251805,0.724,0.44322,99.3,-1.436598477,1.76,44,0.271605,0.00586439,2.83163,20,5.58307,114
"Yes",113542547,0.00119808,3,0.023622,22.87,-22.59,-5.78509,14,32.0312,-28.6,31.14468,4.17,0,733,2285,-0.436148,3.49,0.00045623,0.016,0.32812,98.45,-1.500715126,1.61,29,0.228346,0.00046111,5.26557,28,49.0401,1258
"Yes",31881061,0.000199681,1,0.0163934,21.43,-18.83,-6.45497,609559,53.2258,-15.3,17.15079,32.22,-3.25,170,871,2.58582,9.365,0.545164,1,0.47754,4.85701,-0.9231153846,3.78,8,0.131148,9.59649E-06,20.8421,326,40.6595,862
"Yes",97564380,0.0011479,2,0.0128205,18.38,-37.69,-6.68837,34545,45.8065,-35.7,38.28539,5.47,-3.94,66,242,-0.0470946,1.532,0.00373228,0.055,0.43793,17.9406,-0.5712277027,1.11,19,0.121795,0.000159218,3.89269,20,7.56429,38
"Yes",7955861,0.00519172,6,0.0384615,49.57,-18.76,-5.79507,22,35.0318,-28.1,32.27013,12.27,0,306,649,0.782601,3.712,0.492071,1,0.4668,96.9,-0.3975039216,2.39,36,0.230769,0.00128273,2.19885,16,3.10679,11
"Yes",76672827,0.000266241,3,0.0144928,48.61,-19.47,-6.06965,68,35.0962,-33.7,40.3235,0.56,-12.12,135,6595,2.32058,6.22,0.890688,1,0.39807,7.53401,1.740125874,3.3,44,0.21256,3.50432E-05,3.24184,40,2.53918,133
"Yes",93830816,0.000239616,5,0.0357143,48.14,-20.14,-6.45227,1198,38.2979,-26.6,28.55564,6.16,0,680,1535,0.349539,4.308,0.0642866,0.99,0.43217,97.75,-1.653105109,2.35,31,0.221429,1.55336E-05,15.4591,86,50.612,291
"Yes",103691419,0.0514643,18,0.0158172,41.35,-16.89,-5.65747,15,38.7182,-265.4,292.1111,6.47,-6.52,583,1800,0.370173,3.717,0.168336,1,0.32072,33.6334,-1.134677904,2.24,125,0.109842,0.00672983,0.208279,22,0.159785,22
"Yes",52582863,0.0175028,25,0.0221043,14.14,-19.37,-6.14228,656,39.0459,-266.9,291.8063,7.23,-132.9,194,708,0.0646812,3.139,0.0549829,0.994,0.40295,24.9573,-0.9342170806,1.97,183,0.161804,0.00269927,1.36462,95,2.57078,155
"Yes",33680894,0.0210163,3,0.0166667,8.37,-17.45,-6.5731,439661,49.1713,-43,47.62478,5.84,-67.34,66,135,0.131794,0.34,0.192143,0.68,0.35349,93.7241,-0.09997959184,0.213,37,0.205556,0.00238446,2.75607,40,0.861594,57
"Yes",73769470,0.0512379,10,0.03003,26.66,-24.34,-7.10708,369693,54.2169,-115,121.0865,6.3,-4.73,227,775,-0.014929,3.054,0.0865101,0.998,0.44565,23.2317,-1.334516948,2.25,64,0.192192,0.00675298,3.26994,54,0.522586,17
"Yes",51293614,0.0198723,23,0.0769231,2.49,-19.05,-6.36854,2009,61.4094,-118.2,124.3533,16.03,-212.29,184,672,-0.0230555,4.294,0.112104,1,0.35545,2.57293,"NA","NA",104,0.347826,0.00415555,8.90977,7,0.25893,19
"Yes",13425932,0.00039936,3,0.0164835,33.54,-20.39,-6.73948,2541,42.623,-48.7,52.95852,5.36,0,494,1285,-0.31238,2.359,0.00172511,0.049,0.37525,96.9,-1.230731707,1.35,35,0.192308,2.43287E-05,9.85121,27,4.88886,140
"Yes",51900123,0.0648417,8,0.0233918,48.69,-19.68,-6.67913,20,45.4545,-83.7,88.69946,4.28,0,13,45,-0.504302,3.09,0.015804,0.997,0.47984,97.1,-2.177330909,1.96,50,0.146199,0.0123405,4.5938,248,4.42246,259
"Yes",165212842,0.000909654,9,0.0361446,41.23,-18.7,-7.0423,288331,49.1935,-73.9,78.27266,4.18,0,14,307,-0.107628,2.454,0.0116768,0.378,0.46003,99.65,-2.070292405,2.03,53,0.212851,0.00016884,1.34159,29,0.0790072,4
"Yes",31150799,0.284744,1,0.0111111,22.82,-19.53,-7.01012,5765,45.0549,-17.7,20.65667,4.39,0,164,848,0.0502961,2.09,0.00474379,0.071,0.44081,99.5,-0.6135653333,0.979,31,0.344444,0.00701832,70.2001,22,1.1596,6
"Yes",23105559,0.0763578,5,0.0344828,34.86,-18.13,-6.63072,178042,35.4167,-26.9,29.26877,2.37,0,290,2263,-0.86295,4.279,0.0287734,1,0.435,96.05,-2.739182148,2.67,45,0.310345,0.0103563,1.70753,43,1.45301,84
"Yes",44966117,0.00462593,6,0.0175439,31.45,-20.86,-7.45388,49,41.691,-90.2,95.92132,6.7,0,93,863,-0.180105,4.955,0.0843719,1,0.4348,97.2,-1.913379806,2.28,116,0.339181,0.000107178,0.741594,14,0.922254,44
"Yes",85605395,0.0405923,59,0.0323998,36.74,-17.67,-10.3994,1,43.5165,-539.4,"NA",8.16,-42.95,165,637,0.27635,5.718,0.168673,1,0.34787,90.483,-1.121314804,2.25,402,0.220758,0.00591955,0.425765,37,0.112622,78
"Yes",44984357,0.000199681,2,0.0285714,27.15,-13.24,-5.19848,1,49.2958,-12.5,14.49941,2.97,0,216,1071,-0.188625,2.091,0.00464118,0.072,0.42676,97.55,-1.131824138,1.32,13,0.185714,2.03976E-05,12.6483,159,54.0097,916
"Yes",71066766,0.010469,6,0.0143885,52.56,-12.27,-7.48906,1,33.7321,-86.4,92.92784,27.16,-28.08,565,1255,2.88108,9.602,0.641247,1,0.39676,27.5586,0.02252036364,2.38,80,0.191847,0.00134895,24.8422,1029,13.555,1027
"Yes",141563065,0.00292867,45,0.0204918,33.83,-18.3,-10.1279,1,37.1754,-487.5,"NA",5.43,-26.41,18,255,0.320294,4.752,0.137589,1,0.34201,47.1706,-1.236237008,4.1,364,0.165756,0.000398332,1.71356,142,1.19915,100
"Yes",6791053,0.000399361,1,0.011236,45.32,-8.99,-3.29167,1,33.3333,-14,16.67466,2.27,0,617,2295,-5.22257E-05,4.135,0.0185793,0.413,0.29615,98.2,-1.679752809,2.94,21,0.235955,4.32549E-05,1.66474,28,0.414684,3
"Yes",105099248,"NA","NA","NA",20.42,-11.93,-4.635,1,55.5556,-9.6,10.43239,"NA",0,144,858,-0.600642,0.495,7.54717E-05,0.001,0.41394,97.8,-2.442271154,2.17,7,0.132075,7.97756E-06,18.2455,17,26.3994,54
"Yes",70129784,0.00329473,1,0.00990099,24.99,-11.45,-4.1404,1,42.1569,-14,17.08163,4.18,0,208,612,-0.0894549,2.153,0.0121759,0.208,0.36783,98.85,-0.7542813187,1.23,27,0.267327,0.000269592,1.5928,27,0.255512,6
"Yes",99027565,0.0959798,6,0.0266667,40.03,-11.69,-6.72097,1,46.9027,-55.7,59.38568,6.48,0,96,266,0.0689609,2.866,0.0284182,0.794,0.39537,98.95,-1.012853425,1.71,50,0.222222,0.0123661,0.29398,6,0.305857,8
"Yes",190143286,0.22811,8,0.037037,5.23,-10.72,-6.26412,257992,52.0737,-72.4,76.31441,6.16,-64.56,93,256,-0.0953739,1.579,0.0275294,0.151,0.31073,61.441,-0.2358467153,0.98,61,0.282407,0.0323444,1.26356,58,0.579755,28
"Yes",49554041,0.00261121,13,0.0398773,42.89,-13.23,-7.45765,915,49.5385,-86.1,92.91335,5.49,-0.37,48,2887,-0.137382,3.213,0.0283114,1,0.3968,0.888327,-2.301686733,2.54,89,0.273006,0.000326625,1.18893,15,0.434074,28
"Yes",44508037,0.0658013,15,0.0549451,19.49,-16.21,-7.07667,1,59.854,-94.9,99.41256,8.35,-7.65,732,2283,-0.42685,1.749,0.00583134,0.188,0.41535,20.1128,-0.9560457399,0.937,85,0.311355,0.0116867,0.355803,6,0.246416,11
"Yes",165774709,0.00211426,16,0.0216216,12.09,-16.8,-7.72235,1,34.0541,-155.8,171.7675,6.91,-137.37,161,506,0.159963,2.215,0.0351509,0.48,0.40164,4.84069,-0.4346003877,1.17,145,0.195946,0.000383074,0.494124,19,0.500623,51
"Yes",99906554,0.00179712,1,0.0208333,17.46,-5.22,-2.774,1,18.3673,-2.3,3.134851,6.22,0,538,1413,-1.03083,2.028,0.0417917,0.871,0.37107,98.05,-4.282304348,0.517,30,0.625,0.00430207,2.36377,25,0.805633,18
"Yes",155319803,0.000199682,6,0.0461538,77.44,-9.27,-4.23367,1,35.1145,-14.6,17.39564,17.56,-6.85,46,684,4.10508,9.39,0.852691,1,0.38898,18.4982,0.5397592593,2.79,15,0.115385,5.81891E-05,121.569,2434,485.009,7805
"Yes",68625641,0.0321235,7,0.0338164,42.22,-13.98,-6.47818,1,57.6923,-73.7,76.38188,5.2,0,18,148,-0.164008,3.078,0.0447323,0.999,0.34879,99.65,-1.335717677,2.14,47,0.227053,0.00528851,0.149761,6,0.329426,4
"Yes",39322802,0.0854832,10,0.0239808,32.86,-13.76,-7.98576,1,50.9615,-131.5,139.7952,4.73,-1.47,11,376,-0.0513263,2.557,0.0149504,0.87,0.33604,10.9134,-0.2185271951,3.57,91,0.218225,0.0102998,0.520393,17,0.527782,12
"Yes",90211300,0.0817942,8,0.0238095,26.93,-11.48,-6.85971,3,45.6716,-82.1,88.23647,6.01,-1.59,1780,3793,-0.142928,4.113,0.021342,0.929,0.43761,10.5574,-1.042207477,5.16,69,0.205357,0.0110722,0.63436,26,0.927119,39
"Yes",12026194,0.00779622,23,0.022977,"NA",-12.42,-8.00794,270,42.016,-267.6,288.3641,15.31,-818.8,156,315,0.0457241,0.137,0.310488,0.699,0.42911,"NA",-0.02258148148,0.0469,183,0.182817,0.000860962,2.36254,96,0.82525,65
"Yes",118945868,0.000199681,1,0.00595238,52.82,-14.16,-4.63667,1,37.2781,-32.9,35.68705,3.71,0,48,843,0.144724,3.702,0.046007,0.841,0.37527,98,-1.23621506,3.05,33,0.196429,6.72836E-05,3.12868,32,24.7417,35
"Yes",17885462,0.00135783,5,0.0340136,40.66,-11.89,-5.62067,1,45.2055,-34.3,36.41058,4.26,0,144,1282,-0.019428,2.275,0.0219372,0.318,0.39074,98.05,-1.9569,3.11,23,0.156463,0.000346564,0.90181,6,0.584144,2
"Yes",116609100,0.0113049,69,0.0328415,17.92,-17.92,-10.0291,2,38.381,-538.7,"NA",6.54,-227.3,121,1780,-0.0492737,2.819,0.0215887,0.976,0.30552,72.6274,-1.10853809,2.15,443,0.210852,0.00176796,0.795797,126,0.0879343,22
"Yes",53863080,0.000370834,6,0.0612245,10.85,-11.83,-3.8595,5,63.6364,-41.1,42.76733,5.58,-91.72,89,2329,-0.166415,0.452,0.00617587,0.031,0.37743,98.5916,-0.1498181818,0.289,24,0.244898,4.37254E-05,1.90288,17,10.3011,21
"Yes",99955674,0.00107827,5,0.0314465,90.81,-12.89,-4.35034,1,47.5,-47.9,50.27617,24.68,0,598,2148,2.73868,9.205,0.671134,1,0.39768,99.25,-0.246697037,2.31,32,0.201258,0.000139751,7.27761,193,44.2598,1343
"Yes",77517443,0.00044928,4,0.0392157,22.64,-7.82,-3.51786,1,48.5437,-28.3,29.9245,3.19,-0.78,51,350,-0.0138717,2.038,0.00680565,0.09,0.44678,2.47827,-0.8200546154,1.2,26,0.254902,0.000207485,4.94231,26,29.3633,47
