"Functional","Start","aveMAF","1000G_SNPs","1000G_SNPsDensity","Max_covariance","InteractionMIN","InteractionAVE","Genome_copy_number","GC_percentage","MFE","Accessibility","RNAcode_score","RNAalifold_score","Dfam_min_distance","Dfam_sum_distance","MeanPhyloP","MaxPhyloP","MeanPhastCons","MaxPhastCons","Fickett_score","Min_Cov_Eval","mammals_mean_gerp","mammals_max_gerp","gnomAD_SNP_count","gnomAD_SNP_density","gnomAD_avg_MAF","RPKM_tissue","MRD_tissue","RPKM_primary_cell","MRD_primary_cell"
"Yes",31370716,0.00106496,3,0.020979,41.56,-8.89,-4.92483,1,41.6667,-31,32.908,29.99,-1.97,178,1638,1.85115,6.245,0.600173,1,0.46826,4.80398,-0.61823416,2.33,24,0.167832,0.000171865,13.5469,192,13.33,512
"Yes",112394918,0.0117241,7,0.0380435,62.04,-13.04,-5.80118,1,46.4865,-38.4,41.8449,50.08,-2.25,217,1146,2.34091,8.5,0.7739,1,0.42309,5.32838,0.7859263804,4.17,29,0.157609,0.0035519,94.2902,3775,32.6844,1404
"Yes",98034863,0.0003328,6,0.047619,44,-9.28,-4.2815,1,44.0945,-35.5,38.1496,8.39,0,645,1828,0.613977,4.73,0.319722,1,0.47115,98.65,-1.016218644,1.93,32,0.253968,2.53071E-05,7.87448,119,0.211085,1
"Yes",52635066,0.000159745,3,0.0344828,23.18,-14,-5.39345,3,48.8636,-15.9,17.74298,3.64,0,288,1690,-0.0882738,1.937,0.0233658,0.347,0.36545,99.55,-1.114407407,1.75,25,0.287356,3.38154E-05,44.4134,346,59.5455,1297
"Yes",27132316,0.00186925,35,0.0730689,48.55,-20.66,-7.95147,25,55.8333,-178.6,185.5108,24.45,-55.94,273,2091,3.03089,9.135,0.743526,1,0.43221,70.7617,-0.3821392405,2.35,200,0.417537,0.000430452,708.641,8006,641.307,8035
"Yes",49668471,0.00159744,1,0.0120482,73.21,-9.17,-4.57036,1,54.7619,-24.3,24.65851,26.09,-3.08,183,928,5.04349,10.003,0.873014,1,0.40566,10.265,1.842804255,3.67,15,0.180723,1.72172E-05,36.4308,458,77.6845,1445
"Yes",5368550,0.00224974,28,0.0443038,45.94,-17.42,-9.00059,1,57.6619,-230.8,243.3627,33.34,-46.72,77,1799,2.74414,9.564,0.606046,1,0.47779,76.2815,-0.3835017241,2.51,117,0.185127,0.000488545,10.756,659,15.4978,1253
"Yes",28995753,0.000199681,1,0.0188679,37.64,-9.9,-4.99161,3,37.037,-3.1,4.594675,4.78,0,132,2773,0.498491,3.717,0.191717,1,0.41502,98.45,"NA","NA",6,0.113208,2.09525E-05,109.653,991,106.067,990
"Yes",248348775,0.0629994,32,0.0341151,29.99,-15.97,-8.51794,1,46.4324,-249.5,267.3159,47.32,-0.53,664,1483,-0.874425,7.754,0.0975335,1,0.44567,15.8362,-1.947242141,2.19,182,0.19403,0.0122574,0.617965,64,0.458979,6
"Yes",186784432,"NA","NA","NA",45.15,-5,-2.72333,2,60.8696,-13.7,14.57492,4.87,-5.13,1432,3879,6.65618,9.485,0.998733,1,0.38717,3.79884,1.329854167,2.34,9,0.2,8.53039E-06,838.6,7994,1924.88,8132
"Yes",43260400,0.00551118,5,0.027933,59.68,-13.52,-5.41871,1,57.7778,-65.1,68.61262,5.75,0,10,528,1.15822,8.523,0.355958,1,0.4113,99.25,-0.09397733333,2.35,41,0.22905,0.000781117,0.876547,33,0.841927,44
"Yes",71834372,0.00128128,12,0.0902256,62.21,-10.5,-5.115,1,61.194,-45.9,48.41851,52.82,-1.36,79,530,2.60559,7.891,0.743496,1,0.40568,3.10813,-0.4691596154,2.26,34,0.255639,0.000325203,391.82,7657,1224.04,8095
"Yes",73522272,0.0234459,34,0.0357143,47.96,-14.86,-10.1103,1,54.5645,-368.8,386.5287,66.89,-30.26,108,423,0.616263,5.077,0.298234,1,0.39521,68,-1.127650197,2.93,192,0.201681,0.00461859,0.885408,52,0.639097,82
"Yes",159014661,0.000678914,5,0.0176056,43.51,-11.74,-6.28206,2,32.6316,-41.8,49.25051,46.94,0,839,3495,0.0156227,3.256,0.094146,1,0.42239,92.4,-1.146573228,1.91,41,0.144366,7.64641E-05,31.8055,491,138.152,7996
"Yes",73353853,0.000931842,6,0.0335196,38.62,-12.82,-6.48258,4,60,-64.7,67.31933,39.05,-19.69,735,1883,0.823248,2.477,0.616492,1,0.44089,26.2313,1.283560355,4.86,30,0.167598,0.000422533,1.23432,49,0.570855,5
"Yes",2988727,0.039412,5,0.0446429,54.14,-9.57,-5.36704,1,43.3628,-18.3,21.72939,43.93,-1.83,66,655,3.29665,8.776,0.767617,1,0.36901,3.53014,-0.7337572816,4.19,30,0.267857,0.0130743,17.8667,315,3.27695,76
"Yes",49237086,0.0005298,2,0.0112994,77.14,-15.73,-7.98758,1,64.6067,-68.8,73.17786,23.98,-5.41,158,522,3.50616,8.947,0.866267,1,0.41337,6.33273,0.5071420168,2.31,20,0.112994,3.74963E-05,6.95576,162,18.9184,425
"Yes",177780449,"NA","NA","NA",4.38,-8.62,-3.24069,3,28.5714,-6.1,7.365308,10.19,-6.89,27,160,-0.0586545,0.222,0.0102909,0.017,0.38804,16.5129,-1.998109091,4.56,9,0.163636,0.000646014,3.66742,5,1.81271,1
"Yes",191013525,0.0014976,4,0.0261438,44.86,-14.44,-6.39793,1,51.2987,-45.1,48.24966,6.17,0,869,3670,-0.0431744,1.619,0.0170946,0.314,0.33371,99.25,-1.598600676,2.12,29,0.189542,5.36759E-05,90.9863,2400,421.969,8073
"Yes",186320393,0.000288427,9,0.0286624,44.96,-13.43,-6.00667,1,47.619,-95.5,101.9928,10.99,-2.98,569,3454,0.491851,4.292,0.223658,1,0.36954,12.6219,-0.8826542088,3.32,62,0.197452,3.89403E-05,8.90745,169,2.23378,111
"Yes",170878097,0.000798722,5,0.0342466,82.92,-12.57,-4.69806,1,38.7755,-28.4,32.58191,30.5,-0.63,586,2022,3.28888,7.063,0.881431,1,0.47451,7.48332,1.622265741,3.9,34,0.232877,3.05997E-05,31.0887,531,38.5908,1094
"Yes",144379387,0.105731,6,0.0582524,38.37,-11.87,-4.29,2,59.6154,-35.1,36.98066,17.77,0,116,4515,0.391548,4.96,0.258778,1,0.43552,98.05,-0.5583421053,2.49,23,0.223301,0.0196281,11.4366,150,12.6385,287
"Yes",98093061,0.0216854,5,0.0220264,51.62,-11.55,-6.03152,1,44.7368,-66.9,70.84825,19.83,0,92,3843,1.3333,6.096,0.439516,1,0.43974,99.6,-0.7769342995,2.92,38,0.167401,0.00437376,5.06489,143,0.163496,10
"Yes",46243200,0.00127795,5,0.0438596,30.3,-9.76,-4.68231,1,40,-19.3,22.74474,3.26,0,141,384,0.134108,2.986,0.0809814,1,0.41363,98.4,-1.095375229,2.58,24,0.210526,0.000238974,157.025,2840,173.033,4372
"Yes",77286423,0.00195687,4,0.0493827,30.93,-11.85,-4.69469,1,37.8049,-8.4,10.21562,4.93,0,221,596,0.451763,3.316,0.11118,0.999,0.36848,99.35,-0.9282592593,3.82,19,0.234568,0.000433091,64.2372,742,71.3081,1586
"Yes",44865395,9.98405E-05,1,0.0192308,48.76,-14.99,-3.50333,1,45.283,-11.5,13.30993,16.42,0,1275,3593,2.38746,6.125,0.809558,1,0.41448,99.9,0.1786666667,3.38,8,0.153846,1.9191E-05,233.773,2448,693.944,8094
"Yes",8874824,"NA","NA","NA",58.1,-7.84,-4.13385,2,46.8085,-21.8,24.37533,34.7,-4.9,221,447,4.61729,9.889,0.793522,1,0.42217,7.13237,-0.1749242424,2.45,17,0.182796,1.19099E-05,500.98,7471,1405.18,8129
"Yes",47994034,0.0143521,16,0.0284192,106.55,-17.09,-8.64147,1,60.8156,-229,239.8245,85.84,-28.94,119,2680,4.8084,10.003,0.874617,1,0.40378,53.8935,0.4011463415,2.46,102,0.181172,0.00244524,5.20741,138,3.70664,158
"Yes",7293475,0,"NA","NA",39.2,-12.62,-5.49897,3,48.4375,-9.3,11.18538,3.34,-7.42,1092,2811,3.3811,5.062,0.999794,1,0.45143,23,1.8443,2.96,4,0.0634921,1.22197E-05,6.38386,39,2.79746,26
"Yes",152698882,0.0113419,25,0.0446429,20.68,-22.29,-9.64676,15,58.6453,-185.5,195.3961,13.66,-51.61,164,1345,-0.153008,4.618,0.242777,1,0.4707,35.425,-1.273551473,2.42,146,0.260714,0.00157802,0.403825,33,0.38387,27
"Yes",50199753,0.0114816,4,0.0206186,60.1,-12.83,-6.36152,1,63.5897,-74.8,79.05628,30.83,-1.46,158,5326,2.99783,9.932,0.72297,1,0.39757,16,-1.43268869,2.3,32,0.164948,0.0012647,4716.22,8101,7153.61,8190
"Yes",73746630,0.000279554,5,0.0581395,51.82,-10.6,-4.80323,1,40.2299,-14.4,16.98976,4.76,0,240,690,0.578577,2.981,0.225883,1,0.43962,99,-0.7896647059,2.2,22,0.255814,4.72568E-05,16.6279,123,32.3427,361
"Yes",918544,0.00259584,2,0.016129,64.42,-12.68,-5.09192,1,64.8,-40.9,43.39661,21.03,0,2380,9023,1.79443,7.977,0.644869,1,0.38729,99.65,-0.386412963,1.97,32,0.258065,0.000188671,2.69666,10,1.83838,37
"Yes",30185209,0.000199681,2,0.010101,98.56,-14.89,-6.13265,1,62.8141,-76.2,80.23333,37.77,-8.46,50,2174,4.32168,10.003,0.84835,1,0.36885,22.8213,"NA","NA",19,0.0959596,1.10158E-05,20.9967,314,16.5963,188
"Yes",164619687,0.0494542,9,0.0681818,60.16,-8.14,-4.45889,1,39.0977,-24.3,27.89739,20.67,-4.26,398,2751,3.00759,6.082,0.990671,1,0.41189,23.1916,1.539139623,3.6,28,0.212121,0.0193732,20.8711,617,79.9265,1809
"Yes",21030831,0.0196963,46,0.0450539,45.97,-14.37,-9.21559,1,62.9159,-413.9,429.4263,90.88,-81.57,145,1606,3.63378,9.441,0.783689,1,0.41179,98.8107,-0.4551746593,2.31,255,0.249755,0.00336009,1.50053,47,7.30446,333
"Yes",13052118,0.0219501,27,0.0464716,29.46,-13.92,-8.28265,36,48.7973,-180.8,189.6866,25.19,-4.08,49,206,-0.335144,2.524,0.0354093,0.994,0.41299,21.6641,-0.8372560209,6.74,184,0.316695,0.000220533,0.384756,2,0.0603571,7
"Yes",4545191,0.0168531,59,0.0619098,56.56,-20.75,-10.5674,4,51.4675,-309.9,323.6918,26.15,-12.92,899,2437,0.436982,9.508,0.188158,1,0.42965,48.2825,-0.04621130742,2.64,352,0.36936,0.00331026,1.92474,49,0.189496,3
"Yes",80749513,0.00272897,3,0.0167598,69.74,-13.08,-5.42839,1,51.6667,-51.7,54.8704,104.54,-7.38,80,201,4.50447,9.524,0.79608,1,0.44043,21,-0.3978521127,2.39,23,0.128492,0.000384911,7.3976,148,22.093,979
"Yes",122855645,0.0107827,3,0.0212766,19.33,-19.16,-6.92742,1,48.5915,-25.3,28.65482,4.01,-0.03,1185,2382,-0.100434,1.254,0.00163892,0.013,0.36093,2.79127,-0.5424895161,0.9,19,0.134752,0.00148704,2.34523,60,9.45631,259
"Yes",48365736,0.00431617,13,0.0653266,44.97,-12.88,-6.08862,1,65.5,-66,71.4549,12.49,-6.19,140,842,0.26327,5.696,0.26499,1,0.46453,8.22335,-1.273770115,2.37,50,0.251256,0.000915722,0.728533,10,0.90307,8
"Yes",35699633,0.00269569,2,0.0153846,56.07,-11.61,-4.16667,1,64.8855,-51.4,53.3321,39.35,-17.12,172,1429,5.33617,9.446,0.882263,1,0.32759,20.0871,2.56329759,4.09,14,0.107692,0.000506339,67.2877,1455,166.558,5664
"Yes",113393447,0.000741671,6,0.0320856,50.2,-30.46,-8.24062,1,62.234,-69.6,73.74371,23.71,-7.21,107,303,2.71203,9.552,0.557549,1,0.39974,11.9726,-0.5319378231,2.19,40,0.213904,8.3735E-05,127.218,3254,44.1532,1858
"Yes",22345723,0.000399361,2,0.0210526,40.37,-12.83,-6.13682,1,59.375,-21.5,23.73988,23.37,-0.17,1039,9070,2.46601,7.99,0.780704,1,0.41977,4,0.3927130435,2.75,16,0.168421,1.39589E-05,17.4405,297,1.01218,34
"Yes",42878549,0.120407,4,0.0296296,59.3,-19.72,-5.68903,1,46.3235,-25.1,26.91186,14.99,-0.63,278,717,3.33697,9.481,0.914871,1,0.43393,1.37108,0.6834153846,2.71,23,0.17037,0.0243916,11.583,136,16.4291,842
"Yes",23752743,0.000652808,26,0.0571429,54.54,-19.03,-9.35147,1,57.2368,-160.2,168.835,26.83,-14.7,231,829,0.420174,5.91,0.205378,1,0.3988,26.4398,-0.7932459809,2.21,112,0.246154,0.000141429,0.857923,38,0.734213,20
"Yes",112169253,0.041234,4,0.0512821,36.67,-10.33,-3.252,1,43.038,-16.1,17.92307,12.36,-0.39,559,3209,1.41916,4.968,0.5662,1,0.43113,2.65183,-0.03583283582,2.32,17,0.217949,0.0122679,3.47494,32,2.23104,26
"Yes",78826037,0.00059904,3,0.0254237,61.47,-8.92,-3.54409,1,42.0168,-29,31.71077,51.36,0,38,553,4.31485,9.785,0.872196,1,0.43026,96.1,0.7764680412,3.75,25,0.211864,9.43668E-05,50.8044,1048,62.7351,2080
"Yes",21499555,0.0009984,3,0.05,35.31,-9.43,-4.165,1,29.5082,-3.8,4.95673,3.81,0,112,466,0.786583,3.8,0.562883,1,0.42921,98.55,-0.6113807018,3.39,13,0.216667,0.000177328,36.0548,344,106.135,2168
"Yes",169695215,0.00139776,"NA","NA",30.89,-9.81,-4.42,1,36.3636,0,1.137443,4.91,-1.07,109,370,0.93025,3.053,0.547313,1,0.39223,2.80306,-0.12284125,2.57,6,0.1875,0.000101168,25.9132,159,15.1903,111
"Yes",55326336,0.00364035,13,0.0505837,67.24,-17.03,-6.56313,1,64.3411,-97.8,103.0983,46.5,-0.73,132,877,3.09018,9.091,0.843056,1,0.42787,7.20539,0.04347297297,2.52,89,0.346304,0.000294894,3.89447,98,5.54949,171
"Yes",168568646,0.00203674,5,0.0142045,92.38,-13.77,-7.26765,2,42.2096,-70.2,76.58706,53.5,-11.99,183,805,4.13737,10.003,0.79925,1,0.30487,40,"NA","NA",62,0.176136,5.50419E-05,75.9991,2276,53.9847,2815
"Yes",100895654,0.0009984,2,0.0152672,72.56,-11.01,-6.01882,1,40.1515,-16.2,21.06829,14.66,-1.62,271,823,3.24995,7.257,0.936517,1,0.42067,4.52493,1.434611607,3.54,23,0.175573,0.000109045,24.6924,428,28.9385,694
"Yes",37990779,0.00245769,15,0.0280374,45.89,-14.1,-8.31176,1,47.9478,-133.5,145.2119,6.46,0,534,1194,0.228764,4.8,0.17252,1,0.37934,93.9228,-2.925972686,2.47,88,0.164486,0.000396444,0.337264,20,1.22847,36
"Yes",3046373,0.000399361,2,0.0136986,57.61,-10.49,-5.79767,1,70.068,-63,65.00596,5.4,0,363,964,0.908819,6.368,0.399506,1,0.40369,99.1,-0.09555813953,2.61,25,0.171233,9.62968E-05,29.666,608,131.973,2289
"Yes",8015495,0.0147265,4,0.0203046,53.85,-14.93,-6.31765,1,45.4545,-44.8,48.41618,16.5,-0.43,1254,5669,1.8114,8.066,0.558834,1,0.32014,1.23922,-0.4583143678,2.95,32,0.162437,0.00177649,171.198,7972,138.008,5920
"Yes",166869763,0.000299521,2,0.021978,81.54,-9.77,-4.03857,1,43.4783,-19.4,20.80925,21.83,-2.99,53,1941,4.62912,9.207,0.839809,1,0.39857,12.3288,0.1807037037,3.12,9,0.0989011,7.76286E-06,22.5345,343,16.2814,494
"Yes",64449314,0.000199681,2,0.0487805,31.03,-11.18,-3.60208,1,35.7143,-3,3.823376,4.71,0,300,869,-0.20422,2.13,0.0676829,0.822,0.39848,98.6,-1.731540541,1.84,5,0.121951,3.2113E-05,9.23959,59,47.3488,705
"Yes",179072,0.0538677,11,0.0245536,34.11,-13.99,-7.62147,2,58.5746,-178.9,186.9084,3.97,-8.01,767,4102,-0.395725,2.78,0.00583498,0.431,0.33554,7.69401,"NA","NA",156,0.348214,0.00833301,5.85254,61,17.9709,53
"Yes",52423946,0.00115815,9,0.040724,72.44,-12.49,-6.85735,1,52.2523,-69.5,75.39067,58.21,-0.04,850,1998,2.66035,8.764,0.720638,1,0.48883,0.815217,0.2615178947,2.89,43,0.19457,0.000304307,19.6497,500,16.4189,1259
"Yes",124543087,0.00094135,7,0.0364583,67.02,-12.15,-6.09438,2,49.2228,-44.5,49.22731,70.92,-3.53,132,456,4.09301,9.486,0.81793,1,0.47389,10.3555,0.168477551,2.24,46,0.239583,0.000130178,133.176,2528,171.329,5561
"Yes",111346910,0.000332802,6,0.0431655,45.66,-11.94,-5.14867,1,47.1429,-44.6,47.18689,35.57,-3.23,902,2689,1.11883,4.843,0.418443,1,0.37768,2.58857,-0.8639416667,2.14,24,0.172662,4.333E-05,15.2358,309,3.10849,103
"Yes",30665511,"NA","NA","NA",52.74,-12.64,-5.04391,4,33.7838,-4.9,7.323486,23.16,-1.82,257,739,4.88819,9.387,0.892384,1,0.42134,1.22596,3.474285714,4.89,3,0.0410959,9.43747E-06,54.2359,1151,55.8886,1440
"Yes",1057492,0.010589,102,0.0576597,24.51,-24.52,-10.9944,1,58.9831,-704.9,"NA",215.23,-243.96,960,4601,1.65054,9.209,0.454472,1,0.47029,63.5621,-1.070221846,2.94,519,0.293386,0.0026058,5.99163,381,14.332,2006
"Yes",7396288,0.000199681,4,0.0597015,44.93,-13.5,-6.22067,1,51.4706,-10.9,12.24854,10.67,-2.86,645,1762,2.0073,4.916,0.976373,1,0.43297,12,1.403447045,3.19,11,0.164179,1.83996E-05,53.9839,505,12.3533,346
"Yes",95017367,0.000765442,5,0.042735,51.34,-14.6,-5.52867,1,45.7627,-24,26.49671,22.59,-7.6,218,1397,2.63174,6.016,0.815624,1,0.36334,9.79557,0.8270109589,2.34,25,0.213675,7.0442E-05,38.7291,668,133.044,4281
"Yes",138170662,0.0277556,1,0.0196078,52.02,-9.27,-5.02067,1,46.1538,-10.5,11.12629,18.12,-0.03,82,458,2.17647,5.306,0.92098,1,0.39564,3.66977,0.9036521739,3.18,11,0.215686,0.00253723,30.8796,264,16.5163,250
"Yes",84650852,0.00199681,1,0.0128205,25.42,-10.73,-4.1445,1,49.3671,-19.5,20.75135,18.82,-1.47,283,929,2.4088,7.824,0.657942,1,0.46964,2.38908,-0.7944175439,2.25,14,0.179487,2.45261E-05,16.5791,232,37.5382,845
"Yes",377430,0.0112293,54,0.0502793,7.13,-19.74,-9.65059,52271,42.3256,-290.8,310.1252,5.57,-257.64,146,468,0.0621044,3.59,0.110444,1,0.31409,1.62033,-1.063440495,2.17,485,0.451583,0.00312392,0.072555,9,0.0491095,12
"Yes",177400109,0.00171305,19,0.0344203,31.53,-15.15,-7.78324,1,71.4286,-255.2,264.9715,23.5,-41.97,127,553,0.774168,6.752,0.421075,1,0.39208,45.7355,-0.6120281996,3.09,155,0.280797,0.000170294,6.65904,187,0.640889,31
"Yes",51861858,0.000399361,1,0.0108696,31.82,-5.51,-2.2325,1,33.3333,-12.7,13.55231,6.32,0,205,2604,-0.586339,3.758,0.0298133,0.929,0.42632,98,-2.43945963,2.23,10,0.108696,1.25623E-05,1.10205,1,0.976688,2
"Yes",2797138,0.00053248,1,0.00694444,82.19,-11.33,-6.232,6,49.6552,-41.9,44.01743,39.93,-2.03,19,923,4.07177,9.509,0.839934,1,0.43638,5.45435,0.2469695652,2.31,20,0.138889,9.318E-05,35.9672,905,147.936,4149
"Yes",24180731,0.00069888,2,0.0162602,35.04,-16.61,-5.83485,1,60.4839,-41.3,44.68915,11.42,-5.78,263,674,1.50901,4.562,0.721315,1,0.38882,15.4569,0.2268490566,2.94,18,0.146341,3.39629E-05,3.04858,79,9.71984,137
"Yes",225423911,0.132269,5,0.0280899,40.38,-15.15,-6.08111,1,39.6648,-33.5,37.16968,72.05,-3.36,111,724,3.31676,8.527,0.789772,1,0.3235,6.10078,0.3475113287,3.73,33,0.185393,0.0218192,60.9489,1648,76.4961,3429
"Yes",29451455,0.000998403,3,0.0133333,64.43,-11.66,-6.68438,1,43.8053,-47,52.82271,33.53,-12.79,187,442,4.81371,9.986,0.960635,1,0.46578,11.0187,1.337182517,3.04,25,0.111111,3.88091E-05,36.5496,1137,29.7743,1235
"Yes",71689591,0.00059904,2,0.0176991,54.59,-18.72,-6.00724,1,44.7368,-19.4,22.66535,37.04,-4.11,341,789,3.46135,8.938,0.814839,1,0.39928,5.07045,0.3668941176,2.14,24,0.212389,5.55575E-05,23.5527,426,37.6341,999
"Yes",70907753,"NA","NA","NA",32.02,-11.02,-3.80048,1,32.7586,-4.6,6.19443,6.11,0,64,1368,0.662368,3.231,0.437018,1,0.39613,99.95,-0.3006037736,1.6,8,0.140351,4.84868E-05,12.6068,96,0.822526,6
"Yes",25760984,0.0171326,4,0.0272109,48.27,-17.35,-6.93267,1,56.7568,-41.2,43.796,5.29,-3.71,247,959,0.906694,5.754,0.258828,1,0.33076,5.16312,2.249284375,8.67,40,0.272109,0.00345012,59.9407,1114,6.45485,237
"Yes",20085687,0.00261322,22,0.0220884,78.64,-25.88,-11.3665,1,54.5637,-354.7,372.7017,103.37,-101.44,2113,7270,4.17397,9.343,0.950975,1,0.4256,97.6741,1.245506897,2.78,151,0.151606,0.000340213,7.51894,464,12.007,1478
"Yes",9934835,"NA","NA","NA",64.39,-9.77,-3.6925,1,50.6024,-22.9,23.88231,11.49,-4.09,91,226,4.79921,9.233,0.905659,1,0.34248,9.98979,0.4219545455,1.95,12,0.146341,2.15214E-05,21.9273,330,48.7887,1038
"Yes",38337520,0.000665603,1,0.00917431,54.9,-12.5,-5.27345,1,53.6364,-30.9,33.24303,27.11,-2.33,194,432,1.87206,6.418,0.616412,1,0.4107,3.37921,-0.2709322917,2.76,21,0.192661,0.000104729,20.1774,253,1.46001,35
"Yes",209952709,0.000199681,1,0.0212766,45.21,-13.32,-5.6492,2,39.5833,-4.1,5.698227,9.05,-5.74,570,2517,3.40668,5.051,0.999702,1,0.40009,5.69024,1.163996296,2.29,2,0.0425532,1.74462E-05,45.2202,502,71.6547,710
"Yes",70892679,0.00149761,12,0.0402685,60.77,-14.63,-7.51029,1,43.1438,-73,82.08333,50.39,-7.3,141,649,1.93624,6.873,0.746781,1,0.34503,14.4121,0.1462791603,2.42,57,0.191275,0.000415395,4.83077,152,0.208226,13
"Yes",1452984,0.000638978,5,0.0316456,62.32,-11.34,-4.55788,1,62.2642,-65.9,67.59984,28.77,-0.8,363,1457,3.21179,9.34,0.785977,1,0.40839,8.0426,-0.4473015385,3.5,30,0.189873,4.2806E-05,86.6405,2153,3.57448,65
"Yes",11765533,0.000439296,5,0.025,65.98,-12.61,-7.20667,1,57.2139,-66.4,69.38904,97.48,-15.7,155,512,4.86988,9.375,0.825106,1,0.41528,35.1274,0.07684161074,3.37,35,0.175,5.02614E-05,16.1169,344,57.662,3279
"Yes",38307254,0.000599042,1,0.00970874,57.25,-8.64,-3.58786,1,49.0385,-24.2,27.02049,22.24,-0.38,254,1184,1.55535,8.282,0.385673,1,0.41063,1.28025,-1.361275556,2.33,21,0.203883,0.000116646,0.461118,9,0.653793,21
"Yes",109698300,0.000199681,1,0.0238095,38.59,-9.32,-4.31375,1,39.5349,-5.7,6.365914,3.63,0,621,3172,1.58876,6.112,0.622643,1,0.2994,98.3,-0.1028875,2.3,5,0.119048,5.58512E-06,44.8712,457,84.4369,1534
"Yes",162347578,0.00073216,2,0.0121951,52.15,-12.69,-4.98062,1,49.0909,-40.1,44.89479,13.59,0,1150,2518,1.57936,7.575,0.573014,1,0.43162,97.65,-0.8406067901,4.08,28,0.170732,1.96989E-05,31.9802,917,28.9799,1250
"Yes",33515010,0.0017572,10,0.0510204,73.21,-11.82,-5.94182,1,42.132,-36.9,42.12981,22.42,-1.26,32,112,2.00442,8.966,0.530457,1,0.45786,3.68716,-0.5776422619,2.11,36,0.183673,0.000332367,33.9113,512,150.87,5407
"Yes",96833467,0.144869,2,0.0121951,61.78,-8.84,-4.50222,1,42.4242,-38.6,42.44646,36.74,-3.44,764,4391,2.61259,7.247,0.728864,1,0.42702,4.10934,0.1995957447,4.16,30,0.182927,0.0108809,17.8855,424,33.7355,994
"Yes",134535858,"NA","NA","NA",46,-11.33,-5.99045,1,46.5517,-7.8,9.226942,12.12,-3.34,207,2033,4.41756,6.173,0.991298,1,0.27242,9.46059,1.262666667,2.67,9,0.157895,1.24099E-05,16.7046,150,73.867,649
"Yes",62193416,0.0297162,11,0.0528846,42.75,-15.92,-5.87485,1,62.201,-79.4,84.41739,10.14,0,228,463,0.204584,5.637,0.176708,1,0.45786,95.55,-1.279921978,2.29,56,0.269231,0.00544964,6.67024,237,13.2403,352
"Yes",160094869,0.000239616,10,0.0265252,88.83,-13.8,-9.09235,1,61.9048,-143.3,150.2066,46.64,-3.25,47,1031,2.7371,9.597,0.67102,1,0.47348,15.5121,-0.6444424779,2.55,81,0.214854,3.30188E-05,12.9638,367,40.408,1442
"Yes",143222037,0.00365044,30,0.0287908,51.87,-16.99,-8.66853,2,47.5551,-304.7,326.7923,21.93,-36.6,251,1018,0.240428,6.633,0.168175,1,0.42664,73.9899,0.7996587413,5.16,188,0.180422,0.000607096,0.364884,30,0.073255,19
"Yes",62817,0.0374158,49,0.0512552,23.94,-17.88,-9.30882,4,60.5016,-413.2,425.4403,7.41,-16.08,376,1463,-0.153582,1.438,0.00525757,0.164,0.34505,43.6931,-0.6169987261,0.889,283,0.296025,0.00687127,0.0706932,13,0.0587894,7
"Yes",162093828,0.000199681,1,0.00662252,87.84,-9.13,-4.80379,1,40.7895,-29.5,33.16265,38.09,-2.16,96,462,4.3585,9.444,0.874137,1,0.45501,7.94802,0.6754437037,2.81,16,0.10596,2.87965E-05,31.1087,479,0.292462,14
"Yes",123137058,0.0562299,65,0.0274841,10.39,-24.09,-11.9294,371201,50.6762,-821.1,"NA",20.85,-690.14,5418,11264,1.39689,9.952,0.438549,1,0.40174,7.43091,-0.2525918765,4.22,617,0.260888,0.00653786,0.46882,40,0.0679937,31
"Yes",152884403,0.0101751,23,0.0357143,48.92,-14.66,-8.59559,1,49.7674,-176.1,187.4752,15.29,-2.18,163,370,-0.0255439,3.841,0.107492,1,0.42416,11.7192,-1.6674567,3.29,124,0.192547,0.00179619,0.165486,13,0.33077,19
"Yes",71078656,0.00193024,3,0.0576923,37.73,-9.73,-3.40579,1,43.3962,-6.7,7.102068,15.54,0,156,931,4.58225,8.749,0.974538,1,0.33765,96.35,0.6807725926,2.38,3,0.0576923,0.00164429,51.2621,711,93.9912,1638
"Yes",143249690,0.0291243,94,0.0569697,25.42,-22.02,-11.1321,2,61.7202,-680.1,"NA",21.29,-104.09,469,2187,-0.400234,8.96,0.0619355,1,0.40214,96.9264,-1.558055836,2.81,475,0.287879,0.00522851,2.38879,95,3.81853,414
"Yes",101345661,0.0311523,10,0.01001,62.13,-18.18,-8.65029,2,38.4,-232,253.2067,11.86,-36.78,131,541,1.51847,9.765,0.517213,1,0.35389,45.6706,0.7686077682,3.7,132,0.132132,0.00521236,2.83926,203,3.24174,257
"Yes",58196733,0.000199681,2,0.018018,55.43,-10.43,-5.53031,1,36.6071,-15.1,18.37285,34.01,-0.85,312,2210,5.10623,9.994,0.936213,1,0.41583,6,1.455465556,2.91,8,0.0720721,7.24196E-05,15.9728,375,32.2773,913
"Yes",2663925,0.00091853,4,0.05,39.44,-12.27,-5.83708,1,72.8395,-30.8,32.35398,9.93,0,531,1780,0.768561,5.068,0.39846,1,0.38841,99.5,-1.214602564,3.94,26,0.325,0.00012883,49.1307,939,159.007,2390
"Yes",40602915,0.00039936,2,0.0392157,44.89,-9.17,-4.41667,1,34.6154,-9.7,10.58108,4.69,0,126,278,1.66533,4.287,0.692725,1,0.40651,97.9,-0.4534782609,2.16,10,0.196078,1.39613E-05,26.5825,341,27.9527,456
