"Functional","Start","aveMAF","1000G_SNPs","1000G_SNPsDensity","Max_covariance","InteractionMIN","InteractionAVE","Genome_copy_number","GC_percentage","MFE","Accessibility","RNAcode_score","RNAalifold_score","Dfam_min_distance","Dfam_sum_distance","MeanPhyloP","MaxPhyloP","MeanPhastCons","MaxPhastCons","Fickett_score","Min_Cov_Eval","mammals_mean_gerp","mammals_max_gerp","gnomAD_SNP_count","gnomAD_SNP_density","gnomAD_avg_MAF","RPKM_tissue","MRD_tissue","RPKM_primary_cell","MRD_primary_cell"
"Yes",53762343,0.000249601,4,0.045977,11.89,-6.11,-1.74875,9,44.8276,-37.5,38.89329,4.88,-62.45,87,464,-0.186029,0.949,0.00893746,0.083,0.34728,78.1024,-0.2807323944,0.513,20,0.229885,2.75872E-05,9.64031,6,396.394,46
"Yes",1510761,0.000565762,6,0.0631579,14.18,-8.96,-5.11875,1,64.2105,-37.6,38.58941,3.33,-1.54,175,2138,-0.169679,1.697,0.00313468,0.06,0.38727,5.38523,-0.2808813559,0.48,23,0.242105,0.000232633,113.675,40,79.2419,127
"Yes",3917493,0,"NA","NA",70.62,-7.87,-2.74667,1,44.8718,-28.1,30.46484,3.07,-27.13,421,1646,5.45886,9.957,0.834707,1,0.4274,13.9502,1.057380952,2.43,6,0.0769231,8.14065E-06,9019.83,8009,18468.8,8009
"Yes",127058087,0.000199681,3,0.0309278,36.66,-5.79,-3.0175,1,45.3608,-37.7,38.97462,0.97,-23.65,755,1820,2.45839,4.439,0.968943,1,0.33688,23.3461,2.26833913,3.59,30,0.309278,1.81395E-05,109.595,2097,1.19819,45
"Yes",49543392,0.000549123,1,0.0135135,7.87,-10.18,-5.01786,1,50,-51.6,52.29951,4.17,-69.12,92,349,-0.185853,0.989,0.0173863,0.078,0.4261,68.7588,-0.3614693878,0.511,9,0.121622,0.000192794,0.656311,6,1.83723,6
"Yes",127690686,0.0261582,2,0.0183486,31.49,-8.58,-4.09643,1,55.0459,-44.1,44.89173,17.68,-4.61,246,2425,1.3145,9.303,0.317236,1,0.43669,4.47411,-0.891527957,2.5,26,0.238532,0.00194827,16.1463,266,7.40061,204
"Yes",172138807,"NA","NA","NA",62.56,-7.9,-3.57786,1,54.321,-46.7,47.93941,1.92,-33.93,3489,11707,6.81893,9.253,1,1,0.32378,19.7406,2.03015,2.95,8,0.0987654,1.39667E-05,235.909,3475,27538.9,8008
"Yes",140647843,0.00169728,6,0.0722892,29.98,-4.84,-2.59182,1,50.6024,-30.2,31.24678,4.14,0,27,265,0.292764,5.626,0.148336,1,0.3884,98.9,-1.932558824,2.37,22,0.26506,0.000201485,34.6112,751,56.4008,2093
"Yes",209432132,0.000399361,2,0.0181818,22.7,-9.44,-4.35,1,48.1818,-46.2,46.80897,2.49,-44.6,2838,6019,3.64343,6.518,0.835707,1,0.40083,35.0923,0.2325169492,2.34,18,0.163636,3.18152E-05,7710.4,8010,12821,8139
"Yes",20551969,0.00053248,1,0.012987,19.1,-5.71,-3.18333,1,54.5455,-57,57.24439,9.09,0,18,445,-0.245615,0.924,0.00317609,0.021,0.40603,97.5,-1.059828358,1.34,23,0.298701,0.000114228,0.764127,14,0.58241,1
"Yes",101042976,9.98405E-05,1,0.0116279,41.15,-5.19,-2.18667,2,38.3721,-35.3,36.36963,1.14,0,976,4450,0.941998,3.841,0.771005,1,0.32255,98.1,0.1395219512,2.15,19,0.22093,1.8735E-05,127.098,1144,82.678,2277
"Yes",101033754,0.000427886,5,0.0609756,33.7,-1.89,-0.836667,1,37.8049,-36,37.47195,6.41,-28.45,175,1185,2.22532,3.776,0.873624,1,0.41476,13.6091,0.381225,2.23,17,0.207317,9.93494E-05,1994.8,8006,209.833,6586
"Yes",32506282,0.000399363,4,0.0373832,7.77,-7.37,-3.18231,538,39.2523,-50.7,51.76049,7.2,-103.7,162,641,0.124265,0.244,0.428502,0.736,0.44376,0.180748,-0.08517391304,0.197,15,0.140187,0.000215601,1.08607,25,3.10627,27
"Yes",102045933,0.0409345,1,0.0140845,14.97,-4.07,-2.75667,1,38.0282,-47.1,47.59104,3.53,0,74,1520,-0.233934,1.866,0.008157,0.318,0.47009,99.35,-1.182560317,1.48,13,0.183099,0.00333716,10.6999,85,11.2103,205
"Yes",207801851,"NA","NA","NA",37.56,-8.8,-2.62053,1,44.3182,-34.8,35.93828,1.4,-21.78,207,1107,5.67402,8.598,0.985194,1,0.43445,20.4256,1.293428571,1.98,8,0.0909091,1.48376E-05,54.1889,1106,2998.76,8003
"Yes",231362707,0.000199681,1,0.0116279,14.41,-4.27,-2.2075,1,29.0698,-40.8,42.38861,3.77,0,814,2065,-0.515108,1.123,0.000964432,0.011,0.39765,97.35,-0.3283130667,1.9,18,0.209302,9.777E-06,3.9137,30,10.3768,61
"Yes",116148559,0.00732163,2,0.0210526,9.22,-6.66,-3.18571,0,21.0526,-27.3,28.67616,"NA",-0.89,413,899,-0.279384,2.179,0.021456,0.437,0.40341,2.4188,-1.083061728,1.03,66,0.694737,0.00991509,27.0992,37,37.9857,47
"Yes",127587110,"NA","NA","NA",20.97,-2.55,-2.07333,1,33.3333,-28.4,28.92777,5.07,0,299,1022,0.0998939,1.89,0.0285606,0.107,0.30229,99,-0.1750434783,0.89,8,0.121212,1.83213E-05,13.5206,40,68.3477,113
"Yes",10828972,0.000599042,1,0.015873,28.07,-7.47,-5.046,1,63.4921,-31.4,32.30735,73.19,-28.3,43,467,0.193857,9.804,0.11054,1,0.3476,37.0565,-1.466362264,2.28,9,0.142857,9.53768E-05,27.0871,25,133.197,61
"Yes",30739155,0.000199681,4,0.0519481,39.87,-4.22,-1.93143,1,49.3506,-27.4,29.33981,4.02,0,242,584,-0.302298,1.826,0.000745989,0.019,0.34387,98.15,-2.345336765,1.91,10,0.12987,3.07044E-05,18.1653,52,25.673,48
"Yes",105857512,0.000223172,12,0.2,23.08,-12.01,-5.4304,0,63.3333,-29.2,29.6432,3.28,0,276,8457,-0.925667,1.438,0.0005,0.007,0.26256,94.95,-1.925611111,1.63,136,2.26667,0.00365493,332.143,10,0.514113,2
"Yes",70283954,0.000599042,5,0.0431034,16.56,-7.34,-3.39947,52,34.4828,-45.4,46.81405,1,0,18,393,-0.170305,1.731,0.00426978,0.041,0.38237,95.8,-0.5181407407,1.32,26,0.224138,4.05365E-05,37.691,944,16.1375,290
"Yes",45475362,0.00319489,1,0.0136986,74.84,-11.77,-4.58344,4,56.1644,-19.4,20.7624,70.47,-0.49,431,863,2.53056,9.643,0.687301,1,0.41939,1.67902,0.1597578125,2.3,8,0.109589,0.000454533,18.6288,317,73.6279,1418
"Yes",26208185,0.00292865,5,0.0537634,7.86,-8.11,-3.13579,16,76.3441,-50.5,52.38421,4.25,-2.02,219,1660,0.155066,1.78,0.149615,0.89,0.33643,5.25178,-0.541050122,1.16,41,0.44086,0.000393985,8.67301,188,10.4272,517
"Yes",6745167,0.000449283,4,0.0547945,24.06,-4.25,-2.43,2,39.726,-47.5,47.7038,6.24,0,566,1443,0.0617764,1.289,0.0214178,0.078,0.43122,96.35,-0.4192890164,0.94,22,0.30137,3.2669E-05,28.5949,21,44.1903,104
"Yes",57321501,0.000399361,1,0.0111111,25.67,-11.96,-5.08579,1,50,-27.5,29.71947,8.67,-1.13,110,558,-0.11782,1.617,0.0318039,0.517,0.36156,10.2761,-0.4895005949,0.974,12,0.133333,9.30483E-06,1.1228,19,0.757679,4
"Yes",136519567,0.00044928,4,0.0677966,34.73,-4.62,-2.576,1,71.1864,-27.6,28.01878,"NA",0,829,3158,-0.807458,4.139,0.0173051,1,0.38371,99,-2.54078,1.83,16,0.271186,0.000101622,44.812,39,143.943,96
"Yes",133247510,0.00168619,6,0.0545455,28.1,-6.39,-3.2175,1,58.1818,-58.3,59.01418,7.5,-18.63,589,3073,2.11633,7.746,0.689025,1,0.36291,21.1892,-0.6462658228,2.48,36,0.327273,0.0192343,203.967,5322,0.463281,5
"Yes",74720267,0.000239616,2,0.0285714,31.77,-5.99,-5.99,1,44.2857,-43.9,44.05577,2.15,0,37,436,-0.166585,1.987,0.00123782,0.018,0.46199,98.5,-1.264743284,1.45,11,0.157143,0.000260798,1.33626,3,2.17439,3
"Yes",51314033,0.00059904,1,0.0131579,13.27,-7.22,-3.47727,1,43.4211,-39.6,40.95029,2.59,-15.16,217,697,0.018257,2.23,0.00966718,0.083,0.48253,18.395,-0.3116057143,1.46,18,0.236842,0.000131906,35.7597,20,1.01868,7
"Yes",27996366,0.000399361,2,0.0240964,40.17,-7.53,-4.73333,1,45.7831,-19.3,21.78777,3.94,0,488,1913,0.220103,2.489,0.00926293,0.054,0.3899,97.95,-1.351550602,2.69,14,0.168675,1.4952E-05,11.3917,53,33.25,77
"Yes",100093559,0.000199681,1,0.0119048,79.96,-7.59,-4.01,1,63.0952,-35.9,37.94412,2.06,-2.5,587,1702,4.5709,7.834,0.984141,1,0.32688,2.92279,2.521138095,3.21,10,0.119048,1.39551E-05,6845.31,8007,21433.3,8006
"Yes",47166966,0.000332801,3,0.0326087,35.95,-9.71,-3.54667,1,54.3478,-55.6,57.3027,5.25,0,42,261,-0.393817,1.864,0.00162276,0.037,0.43286,97.9,-0.4125810811,0.701,14,0.152174,0.000133178,4.25392,11,6.42436,145
"Yes",143679859,0.104367,3,0.0267857,38.89,-10.26,-3.25375,1,39.2857,-31.9,33.20277,5.18,0,96,1043,0.208113,3.744,0.119597,0.956,0.45955,97.15,-1.628081743,3.1,21,0.1875,0.0129078,0.481546,14,0.241576,8
"Yes",114209433,0.000266241,2,0.0208333,52.49,-7.24,-2.94353,1,54.1667,-42.1,42.70955,3.86,-41.63,271,2258,6.42101,9.247,0.910881,1,0.4147,25.6389,1.246058824,2.13,13,0.135417,1.28815E-05,214.045,2807,4871.94,8006
"Yes",144435550,0.00079872,2,0.0289855,41.4,-7.67,-2.548,1,68.1159,-37.6,37.83093,0.63,0,1825,13284,-0.359671,3.875,0.0732945,0.931,0.3672,98.65,-2.257387879,2.75,14,0.202899,0.000168184,4.90133,89,28.4612,255
"Yes",53739332,0.000399361,1,0.0114943,12.74,-3.99,-1.55667,4,47.1264,-48.9,50.68897,6.82,-100.92,73,528,-0.284217,0.365,0.0033144,0.016,0.37755,97.6437,-0.2830526316,0.402,16,0.183908,4.80057E-05,9.8281,59,270.439,165
"Yes",63942630,0.0592553,4,0.0416667,15.29,-12.15,-4.92133,1,66.6667,-42.7,45.16879,2.43,0,73,787,-0.247891,3.851,0.0512442,0.998,0.37558,97.3,-1.659234568,1.69,21,0.21875,0.0124435,14.3718,35,10.2282,39
"Yes",134546327,0.000264901,1,0.0140845,32.51,-4.58,-2.468,1,59.1549,-42.2,43.53292,5.33,-14.78,1212,5169,1.81184,4.415,0.752887,1,0.3065,15.3671,-0.002126,2.06,11,0.15493,0.000120792,131.321,1588,10633.5,8005
"Yes",20114685,0.00123136,5,0.0757576,38.76,-6.42,-3.58412,1,68.1818,-32.5,34.21893,53.89,-11.32,3819,11504,-0.195864,7.374,0.0485,1,0.4012,13.8972,-2.051744828,2.26,20,0.30303,0.000398055,8.75132,148,14.2011,382
"Yes",128081860,0.00567094,4,0.04,47.06,-7.91,-3.182,1,61,-41.9,42.85238,4.84,0,540,2124,0.07057,3.482,0.0878479,0.985,0.38469,94.05,-2.407408163,2.6,26,0.26,0.000803412,54.748,139,149.749,92
"Yes",15179282,0.129193,4,0.0588235,31.29,-8.86,-2.66267,1,58.8235,-25.7,26.9877,"NA",0,275,875,0.407623,9.69,0.11882,1,0.37789,98.55,-2.537338462,3.01,12,0.176471,0.047379,44.4088,583,131.813,2646
"Yes",101030051,6.65603E-05,1,0.0128205,44.1,-5.67,-1.74154,1,55.1282,-35.1,36.44032,4.47,-11.94,990,7976,1.26472,3.594,0.84102,1,0.3662,17.6998,0.4587681818,1.94,23,0.294872,4.765E-05,17.4924,185,9.40035,249
"Yes",35470507,0.00079872,5,0.0694444,30.37,-15.09,-5.46577,1,58.3333,-23.6,24.94206,8.99,-0.83,501,1064,0.136843,9.764,0.126962,1,0.44755,2.06097,-2.157432353,2.5,23,0.319444,0.000169677,271.624,51,761.85,186
"Yes",134800519,0.000399361,1,0.0113636,41.17,-5.86,-2.1475,1,43.1818,-36.9,38.48079,3.27,-12.32,204,725,3.28308,6.633,0.797916,1,0.45973,7.07497,0.3296530612,2.89,7,0.0795455,1.89459E-05,7241.25,8006,433.484,8005
"Yes",125819739,0.00039936,3,0.0361446,8.17,-6.43,-3.985,1,45.7831,-37.5,38.36197,13.51,-200.2,304,619,0.280924,1.193,0.409624,1,0.4347,53.1646,-0.5497241379,1.63,18,0.216867,2.56061E-05,24.0264,15,148.999,488
"Yes",24919344,0.000399361,1,0.0138889,30.9,-7.8,-3.47818,1,59.7222,-27.7,29.45362,38.18,-20.53,266,1662,0.795386,9.982,0.20075,1,0.45072,27.0775,-1.44558209,2.37,17,0.236111,2.91601E-05,4.85671,60,23.3854,517
"Yes",50585785,0.000399361,2,0.0212766,12.22,-7.93,-2.98533,10,56.383,-42.8,44.40903,1.9,-11.04,52,2628,-0.0944925,1.897,0.0139881,0.118,0.37828,22.8687,-0.2560147059,0.736,20,0.212766,7.1202E-05,3.81966,65,6.53203,123
"Yes",12653137,0.128328,2,0.0333333,15.94,-6.89,-3.90706,2,53.3333,-17.3,18.20393,3.41,-20.48,528,2203,-0.0452167,0.688,0.00378333,0.025,0.38027,22.8904,-0.2333902439,0.51,11,0.183333,0.0403997,28.594,37,12.0826,12
"Yes",5974661,0.00409345,4,0.056338,28.2,-10.17,-4.93091,1,54.9296,-32.1,33.53802,1.67,0,75,183,-0.434139,1.508,0.0013053,0.023,0.42529,96.6,-0.9102516129,1.23,13,0.183099,0.000309718,9.71904,90,0.239356,6
"Yes",64500773,0.000199681,2,0.030303,85.1,-5.1,-2.86429,1,48.4848,-23,24.2241,0.06,-0.69,2856,11246,4.70864,9.331,0.954197,1,0.4292,0.983707,1.560407407,2.38,8,0.121212,1.2224E-05,127.914,2504,214.144,4643
"Yes",23044304,"NA","NA","NA",76.66,-5.46,-3.31444,1,41.1765,-24.1,25.75541,2.03,-5.27,1258,2635,2.27353,6.173,0.953618,1,0.37895,6.30811,1.352845098,2.99,9,0.132353,1.16353E-05,103.939,48,84.286,95
"Yes",87300494,0.000998402,1,0.011236,7.77,-5.3,-3.12182,2,56.1798,-82.5,83.40583,2.89,-11.78,30,188,0.00976536,1.513,0.0226599,0.152,0.45488,26.9323,-0.8840514706,1.11,23,0.258427,0.000143161,1.83998,63,0.609984,0
"Yes",170151377,0.00459267,3,0.0352941,33.21,-3.94,-2.77,1,34.1176,-49.5,50.13753,4.66,0,50,292,0.0835007,2.51,0.117244,0.721,0.38148,99.1,-0.7702561644,1.47,9,0.105882,0.00133782,1.0612,5,0.63572,1
"Yes",62078785,0.000878594,5,0.0675676,29.6,-5.97,-2.65167,2,45.9459,-57.7,58.23697,3.91,0,201,969,0.0737158,3.139,0.0602544,0.768,0.42593,97.05,-0.9084565217,1.64,19,0.256757,0.000388241,12.8807,34,21.5234,5
"Yes",237510930,0.132987,3,0.0517241,25.18,-5.29,-2.79143,1,58.6207,-25.2,25.50644,45.7,-18.03,282,938,0.106845,9.174,0.064069,1,0.4611,19.009,-2.174818182,3.09,13,0.224138,0.0264714,23.3603,14,77.7828,59
"Yes",100884482,0.00019968,1,0.0106383,55.32,-7.61,-2.948,1,52.1277,-42.6,43.82004,5.99,-10.47,2033,8250,1.58825,5.015,0.796253,1,0.40644,16.6642,0.429875,2.07,8,0.0851064,4.10144E-05,2466.76,8008,97.9793,6482
"Yes",147344628,0.000199681,1,0.011236,16.41,-7.17,-2.628,34,29.2135,-32.9,34.9422,3.75,-0.35,39,346,-0.385109,2.487,0.00284137,0.071,0.34949,2.97645,-0.3412570588,1.43,16,0.179775,2.70473E-05,0.495435,2,0.397058,4
"Yes",184378974,0.000133121,2,0.0285714,"NA",-8.45,-3.73095,6,38.5714,-26.8,28.22522,4.57,-36.51,316,1560,0.0249395,0.137,0.121768,0.186,0.40963,"NA",-0.05606521739,0.122,17,0.242857,2.06112E-05,3.52767,40,1.5249,0
"Yes",98997386,0.000199681,1,0.0135135,43.6,-5.57,-3.19,1,36.4865,-43.2,44.25948,8.55,0,14,796,0.350404,3.252,0.132952,1,0.46276,92.4,-0.8694587302,1.56,16,0.216216,1.09031E-05,20.4886,13,35.1111,39
"Yes",7017910,0.000199681,1,0.00892857,57.35,-10.34,-4.2535,1,66.9643,-55.1,56.93995,0.48,-11.81,3802,11065,2.58743,5.921,0.963029,1,0.3892,11.1663,0.8277324324,2.12,31,0.276786,4.36632E-05,515.271,8003,4371.46,8005
"Yes",151545795,0.00584068,4,0.0416667,26.11,-9.67,-3.85588,1,48.9583,-33.4,34.24762,1.79,0,231,703,-0.127133,3.565,0.00387653,0.1,0.43371,97.1,-1.723722105,2.73,17,0.177083,0.00146412,5.8944,39,22.1363,80
"Yes",46091043,0.000998402,4,0.0481928,31.59,-4.08,-2.23,1,65.0602,-48.9,50.38231,2.52,0,119,1928,-0.518625,2.804,0.00320198,0.097,0.37071,97.35,-1.716626761,1.2,26,0.313253,0.000208316,6.93646,30,41.1478,1120
"Yes",74218546,"NA","NA","NA",44.81,-2.67,-1.408,1,41.6667,-40.3,41.17953,5.35,-44.57,144,590,2.01109,3.346,0.99102,1,0.41459,52.5669,0.6664654386,1.94,4,0.0555556,1.68177E-05,781.317,8005,8305.33,8007
"Yes",53721075,0.000199681,1,0.0149254,10.03,-4.58,-2.49444,3,44.7761,-26.3,27.26256,5.2,-33.07,39,134,-0.278373,0.351,0.00223881,0.007,0.4257,43.5359,-0.3870566038,0.731,22,0.328358,2.25467E-05,50.9663,567,113.615,2176
"No",28744309,0.000199681,2,0.025974,16.52,-12.88,-3.9488,8,39.7436,-10.2,12.47712,4.96,-17.53,109,376,-0.16023,1.144,0.00830634,0.052,0.42103,41.9735,-0.4221791045,0.697,11,0.142857,1.14205E-05,0.818621,4,0.592243,0
"No",27757812,"NA","NA","NA",9.1,-9.26,-4.08963,82,41.0959,-11.9,13.25204,7.41,-45.34,259,524,0.0428889,0.336,0.136534,0.385,0.30827,60.4969,-0.44275,0.551,14,0.194444,8.97886E-06,16.1081,16,28.5286,30
"No",47919420,"NA","NA","NA",3.29,-12.35,-5.268,21,49.5868,-25.3,28.77401,15.35,-38.96,3,307,-0.000723037,0.401,0.189235,0.471,0.45958,59.2491,-0.2323684211,0.409,86,0.716667,8.45862E-05,5.06945,22,1.24204,5
"No",112141351,0.000256731,4,0.0300752,31.02,-14.84,-5.37846,1,36.5672,-23,24.89063,6.69,-0.73,235,1420,0.0674887,2.36,0.0234456,0.683,0.32021,3.38606,-0.4046676692,4.34,26,0.195489,6.92385E-05,2.30726,38,1.61696,19
"No",7557817,0.0390375,2,0.0145985,27.24,-9.69,-4.352,1,37.6812,-29.9,33.67883,5.94,-1.09,1244,7577,1.3025,4.203,0.595999,1,0.35576,1.09367,-0.04624883333,2.73,29,0.211679,0.00243711,1.95709,15,6.53243,128
"No",45317349,0.000199681,2,0.0153846,9.01,-8.49,-4.355,16,49.6183,-31.3,34.80997,7.15,-86.17,217,515,-0.099178,0.317,0.00961584,0.204,0.40333,97.6343,-0.0843015873,0.24,23,0.176923,6.70639E-05,1.21968,9,0.661278,8
"No",109145227,0.0017472,3,0.0361446,22.46,-12.36,-4.4265,1,36.9048,-11.2,13.34118,3.64,0,6,561,0.0407367,2.615,0.0642325,0.55,0.38283,99.65,-1.67851,2.59,18,0.216867,0.000290413,1.06142,11,0.482812,3
"No",140698837,0.000199681,2,0.0227273,32.77,-14.56,-5.31115,1,48.3146,-22.1,24.63012,3.34,0,515,1075,0.539186,3.67,0.246211,1,0.37243,97.85,-0.4670361264,2.16,19,0.215909,1.54232E-05,9.30069,103,21.8477,422
"No",149577882,0.0184704,2,0.0277778,"NA",-11.14,-4.885,1283,42.4658,-9.2,11.39904,"NA",-1002.8,2072,4177,0.0108072,0.112,0.108724,0.236,0.36694,"NA","NA","NA",17,0.236111,0.00192926,9.45507,43,12.9324,69
"No",27031140,0.000798722,1,0.0136986,9.28,-14.75,-4.8648,120899,54.0541,-16.1,17.9594,9.82,-41.55,147,412,-0.0334931,0.565,0.0130334,0.067,0.45558,46.4649,-0.1467777778,0.306,6,0.0821918,2.09378E-05,1.87727,19,4.2716,21
"No",148943218,0.049787,3,0.03125,26.41,-7.13,-3.42545,1,38.1443,-16.1,18.43314,3.23,0,39,110,0.178079,2.232,0.0073799,0.125,0.43247,99.65,0.7355045263,4.41,15,0.15625,0.0123191,0.698234,7,1.35199,0
"No",28628464,0.00119808,4,0.0296296,17.78,-14,-4.42806,2,40.4412,-29.3,33.13367,5.42,-5.51,81,163,0.145042,0.945,0.111683,0.986,0.42179,14.9518,-0.1273,0.281,42,0.311111,0.000158845,7.03214,14,14.4179,34
"No",154754868,"NA","NA","NA",23.01,-8.56,-4.2644,1,39.2308,-23.5,26.32949,3.89,0,18,273,0.0934275,1.98,0.0317435,0.766,0.45063,98.1,-0.7951373109,1.33,13,0.100775,0.00101055,0.777202,4,1.60097,3
"No",92817193,0.007721,2,0.0210526,20.15,-9.19,-4.03125,1,30.2083,-15.9,17.47758,3.15,0,178,460,0.165641,2.242,0.0322223,0.177,0.37945,98.8,-0.5432290698,1.52,16,0.168421,0.00150206,1.66904,19,2.73244,6
"No",155899774,"NA","NA","NA",1612.84,-5.97545,1,284.583,-16.71,19.33648,6.51,0,749,2011,-0.117274,3.334,0.0121146,0.267,0.33778,0.720622,0,2.42,22,0.164179,1.74483E-05,17.5319,342,19.409,646,
"No",101252821,0.0091853,2,0.0175439,31.22,-7.87,-3.0804,1,69.5652,-51.7,53.20791,3.55,-4.58,373,2038,0.402022,4.528,0.282789,1,0.32502,4.67569,-0.772741875,2.12,45,0.394737,0.000353171,6.67435,198,43.5187,1003
"No",143671401,0.0004992,2,0.0277778,2.79,-12.3,-5.96619,2,34.2466,-5.9,7.323715,6.63,-14.83,22,245,-0.00497957,0.468,0.0476511,0.193,0.36934,27.1078,"NA","NA",19,0.263889,0.000118611,11.5856,9,39.4504,0
"No",149569000,0.000199681,1,0.0138889,3.8,-14.13,-4.49818,14,30.137,-2.5,3.677451,8.24,-52.26,17,296,0.139313,0.219,0.62146,0.777,0.30689,89.1287,-0.07122222222,0.215,12,0.166667,4.41992E-05,10.5932,24,12.9324,53
"No",149355686,0.0135783,3,0.0416667,26.29,-77.28,-12.9252,42,46.5753,-20.1,20.94589,3.15,-20.17,263,743,0.896954,2.64,0.748327,1,0.36639,8.65381,0.660527907,2.46,56,0.777778,0.00055397,94.4738,58,130.809,437
"No",204486453,0.000798723,2,0.0273973,10.69,-12.34,-4.0296,1240,56.7568,-20.6,22.6589,6.43,-34.31,34,309,-0.0226205,0.529,0.0190044,0.096,0.41507,43.2376,-0.3631481481,0.467,15,0.205479,0.000138344,8.77522,22,17.1618,30
"No",136706613,0.3336,3,0.0225564,3.18,-7.02,-3.03818,56388,52.9851,-48.3,49.85965,6.18,-67.4,194,444,0.00647943,0.228,0.0412983,0.112,0.32578,56.9704,-0.05038888889,0.158,52,0.390977,0.0192452,0.539008,3,2.32708,5
"No",77069119,0.00938497,5,0.026738,15.68,-14.1,-6.955,1,50.5319,-55.2,57.48449,2.66,-11.41,238,636,-0.0331732,2.593,0.0820942,1,0.36892,25.745,-0.626763354,1.1,33,0.176471,0.00114227,0.324329,4,4.13095,0
"No",67819831,0.048123,3,0.0280374,42.91,-10.19,-6.01318,1,71.2963,-46.8,47.69397,3.63,0,604,1230,-0.45092,1.909,0.00210913,0.05,0.38588,97.65,-2.63911068,2.75,32,0.299065,0.00470109,0.694791,7,0.861015,18
"No",146017971,0.000399361,1,0.0138889,31.73,-14.55,-6.39037,1,41.0959,-2.4,4.338775,"NA",0,433,1021,-0.00435131,2.017,0.00660948,0.496,0.30559,99.15,-1.877429167,4.1,14,0.194444,3.8396E-05,74.6075,973,12.7577,35
"No",2309038,"NA","NA","NA",11.21,-8.14,-4.03643,44578,54.023,-25.8,26.37453,5.04,-27.16,206,541,-0.19767,0.869,0.00206224,0.015,0.4295,51.6625,-0.2830645161,0.619,23,0.267442,4.2831E-05,8.98084,7,10.0226,23
"No",149357437,0.00069888,1,0.0138889,13.19,-11.18,-3.344,1,63.0137,-38.3,38.84369,13.89,-498.22,286,1448,-0.115757,0.365,0.012348,0.052,0.43544,12.5488,-0.1513666667,0.306,11,0.152778,3.74211E-05,0.543815,1,0.363324,1
"No",26662413,0.000199681,2,0.0273973,22.48,-6.48,-2.761,1,35.1351,-10.3,12.39468,3.75,-16.01,447,1525,0.197362,1.275,0.0212075,0.099,0.4192,44.8594,-0.4780634921,0.694,10,0.136986,1.88439E-05,0.69264,4,4.54023,2
"No",48636512,0.000199681,2,0.0148148,21.21,-9.48,-4.81033,1,38.9706,-22,25.2938,3.51,0,144,356,0.194526,1.874,0.142292,0.787,0.40481,99.25,-0.232744898,0.644,20,0.148148,2.58316E-05,0.519658,3,0.528294,11
"No",41040665,0.00109825,2,0.0277778,19.16,-9.57,-4.59556,226,54.7945,-20.4,22.16322,6.38,-5.57,133,394,0.0456846,0.567,0.20419,0.634,0.42468,15.7597,-0.008966666667,0.0269,16,0.222222,0.000313351,15.9092,54,23.0715,56
"No",149537968,0.000199681,1,0.0136986,9.98,-11.67,-4.8384,3,33.7838,-7.3,9.735293,6.81,-95.76,289,733,0.123429,0.365,0.0813417,0.231,0.32793,1.16787,-0.2457209302,0.761,15,0.205479,2.93133E-05,2.31149,21,9.11092,19
"No",95513079,0.0516905,14,0.0509091,36.64,-16.94,-6.70824,1,40.2174,-54.3,60.91026,6.35,0,38,119,-0.364706,2.405,0.00119404,0.029,0.41706,99.8,-0.8212876073,1.13,62,0.225455,0.0142023,2.57847,22,11.8825,119
"No",144531613,0.000199681,1,0.00606061,4.24,-27.77,-9.47563,15,59.0361,-44.4,47.61454,11.1,-91.62,90,1298,0.0971478,0.308,0.105223,0.229,0.39695,97.8819,-0.2071627451,1.2,65,0.393939,0.00188662,14.7061,3,9.286,10
"No",149290117,0.000266241,3,0.0416667,34.8,-13.69,-6.15037,1,64.3836,-22.9,23.63582,2.04,0,272,1106,-0.48317,1.973,0.00568995,0.213,0.42162,99.75,-1.060736765,1.35,16,0.222222,5.40702E-05,4.63999,33,4.65472,58
"No",169744158,0.00142629,6,0.0133038,38.63,-13.72,-7.33118,1,39.823,-102.1,109.0283,6.17,0,620,1379,0.0662765,4.365,0.0739214,0.998,0.37959,95.9,-1.689130616,2.81,79,0.175166,0.000129177,2.06909,170,0.412492,3
"No",202256342,0.0628194,5,0.0568182,2.26,-8.98,-3.8588,34,41.573,-18.1,19.65752,5.68,-117.38,7,109,0.0694452,0.137,0.34963,0.6,0.37574,99.701,-0.03832307692,0.0994,18,0.204545,0.0153234,1.3386,2,1.9561,9
"No",26512842,0.000599042,1,0.0135135,28.49,-9.22,-4.455,1,40,-13.6,15.93676,3.05,0,111,552,0.00135454,2.32,0.088,0.984,0.40126,98.55,-0.8695370968,1.39,12,0.162162,9.30725E-06,1.6158,46,4.47888,8
"No",27598281,0.00089856,2,0.027027,8.18,-10.73,-5.27536,1,41.3333,-12.6,13.70367,3.61,-13.34,31,445,0.159289,1.323,0.00401073,0.03,0.37456,23.7608,-0.4372586207,0.74,17,0.22973,0.000179795,15.8008,0,27.7576,0
"No",149526467,0.00579073,1,0.0138889,3.18,-14.92,-6.164,0,30.137,0,0,18.59,-181.05,4,503,-0.0288824,0.159,0.080719,0.123,0.26524,50.4307,-0.020809375,0.118,77,1.06944,0.000411632,2.66636,27,8.69006,10
